"opendate","st.address","city","state","long","lat","type"
1980-06-24,"2015 WEST FOXWOOD DR","Raymore","MO",-94.45103,38.803528,"SuperCenter"
1980-07-01,"US 90A & ROBERTSON ST","Gonzales","TX",-97.45352,29.510439,"Wal-MartStore"
1980-07-29,"1725 WEST EVERELY BROTHERS BLV","Central City","KY",-87.12992,37.299591,"SuperCenter"
1980-08-04,"1308 SOUTH ROCK STREET","Sheridan","AR",-92.39319,34.31985,"Wal-MartStore"
1980-08-05,"1107 SOUTH MAIN STREET","Jay","OK",-94.78345,36.444215,"Wal-MartStore"
1980-08-12,"1703 SOUTH COLORADO STREET","Lockhart","TX",-97.68093,29.872165,"Wal-MartStore"
1980-08-12,"1972 HWY 431","Boaz","AL",-86.1728,34.203621,"SuperCenter"
1980-08-12,"340 EAST MEIGHAN BLVD","Gadsden","AL",-85.92496,33.996698,"SuperCenter"
1980-08-28,"1172 NO. HWY 7","Dardanelle","AR",-93.17973,35.199221,"SuperCenter"
1980-09-03,"950 MACKIE DRIVE","Holly Springs","MS",-89.46092,34.762615,"SuperCenter"
1980-09-03,"1043 WASHINGTON","Mansfield","LA",-93.68585,32.031067,"Wal-MartStore"
1980-09-09,"29 S.W. 1ST LANE","Lamar","MO",-94.2761,37.507321,"SuperCenter"
1980-09-30,"1550 NASHVILLE ROAD","Franklin","KY",-86.58202,36.718074,"SuperCenter"
1980-09-30,"150 WALTON AVENUE","Bowling Green","KY",-86.44751,36.930527,"SuperCenter"
1980-09-30,"550 E. INDUSTRIAL PARK RD #11","Murphysboro","IL",-89.33971,37.771806,"Wal-MartStore"
1980-09-30,"729 ODDFELLOWS RD.","Crowley","LA",-92.37921,30.213767,"SuperCenter"
1980-10-13,"200 NORTHWEST BLVD","Franklin","LA",-91.52561,29.759314,"Wal-MartStore"
1980-10-14,"1625 PELHAM SOUTH","Jacksonville","AL",-85.77037,33.824496,"SuperCenter"
1980-10-14,"2453 2ND AVENUE EAST","Oneonta","AL",-86.45813,33.944897,"SuperCenter"
1980-10-14,"TEXAS HWY 6 & 7 EAST BYPASS","Marlin","TX",-96.87859,31.310649,"Wal-MartStore"
1980-10-14,"908 WALTON WAY","Richmond","MO",-93.96947,39.311978,"SuperCenter"
1980-10-15,"1971 WENTZVILLE PKWY","Wentzville","MO",-90.85922,38.808884,"Wal-MartStore"
1980-10-21,"HWY 13 & 19TH STREET","Higginsville","MO",-93.73366,39.058604,"Wal-MartStore"
1980-10-28,"3005 CHARITY ST","Abbeville","LA",-92.14872,29.943573,"SuperCenter"
1980-11-11,"203 US LOOP 290 WEST","Brenham","TX",-96.40258,30.183651,"SuperCenter"
1980-11-11,"9002 NORTH NAVARRO","Victoria","TX",-97.00715,28.873664,"SuperCenter"
1980-11-11,"1030 W MAIN","Carlinville","IL",-89.8757,39.280289,"Wal-MartStore"
1980-11-11,"2196 EMPORIUM DRIVE","Jackson","TN",-88.80653,35.693101,"SuperCenter"
1980-11-11,"300 MAIN STREET","Parsons","KS",-95.25834,37.339913,"Wal-MartStore"
1980-11-18,"891 E LA SALLE ST","Ville Platte","LA",-92.30628,30.710639,"SuperCenter"
1980-11-18,"973 GILBERT FERRY ROAD SE","Attalla","AL",-86.08904,34.043263,"SuperCenter"
1980-11-18,"1025 WALTON DRIVE","Fredericktown","MO",-90.30599,37.54834,"SuperCenter"
1980-11-18,"1123 HIGHWAY 79 / 167 BYPASS","Fordyce","AR",-92.43421,33.834201,"Wal-MartStore"
1980-11-18,"1174 PONY EXPRESS HWY","Marysville","KS",-96.63963,39.852696,"SuperCenter"
1980-11-18,"2207 IOWA","Hiawatha","KS",-95.54497,39.857155,"Wal-MartStore"
1980-11-18,"427 HWY 425 NORTH","Monticello","AR",-91.76272,33.62086,"SuperCenter"
1980-11-18,"HIGHWAY 65 SOUTH","Dumas","AR",-91.50041,33.900515,"Wal-MartStore"
1980-11-18,"HWY 150/2206 STATE ST","Chester","IL",-89.82842,37.921816,"Wal-MartStore"
1980-11-18,"2900 PEPPERRELL PKWY","Opelika","AL",-85.39917,32.660497,"SuperCenter"
1980-11-18,"2202 PIKE RD","Winfield","KS",-96.97885,37.256575,"Wal-MartStore"
1980-11-18,"1201 W 8TH","Wellington","KS",-97.41247,37.268972,"Wal-MartStore"
1980-12-02,"1618 NORTH OHIO STREET","Augusta","KS",-96.98153,37.68066,"Wal-MartStore"
1981-02-03,"1701 NORTH MAIN","Beaver Dam","KY",-86.88364,37.377266,"SuperCenter"
1981-02-10,"2518 HILLSBORO BLVD","Manchester","TN",-86.08414,35.500068,"SuperCenter"
1981-02-10,"525 NORTH CITY SERVICE HWY","Sulphur","LA",-93.3636,30.245205,"SuperCenter"
1981-02-18,"OKLAHOMA HWY 9 EAST","Stigler","OK",-95.16328,35.272967,"Wal-MartStore"
1981-03-01,"14863 FM 645","Palestine","TX",-95.773672,31.740062,"DistributionCenter"
1981-03-03,"2101 PRINCETON RD","Ottawa","KS",-95.27355,38.614986,"SuperCenter"
1981-03-10,"1905 NORTH 14 AVE","Dodge City","KS",-100.02632,37.755267,"SuperCenter"
1981-03-10,"EAST LEE STREET","Huntsville","AR",-93.68605,36.1161,"Wal-MartStore"
1981-03-10,"275 WALTON DR","Waverly","TN",-87.81626,36.085376,"SuperCenter"
1981-03-31,"810 HURST STREET","Center","TX",-94.18997,31.769105,"SuperCenter"
1981-03-31,"5520 HWY 80 EAST","Pearl","MS",-90.10708,32.280746,"SuperCenter"
1981-04-07,"4550 GRAVOIS ROAD","House Springs","MO",-90.57059,38.405287,"Wal-MartStore"
1981-04-21,"961 N MARKET STREET","Waterloo","IL",-90.14606,38.325969,"SuperCenter"
1981-04-21,"2536 AIRLINE DR","Bossier City","LA",-93.70836,32.552315,"SuperCenter"
1981-06-02,"1530 W. SPRINGFIELD RD","Taylorville","IL",-89.29692,39.548928,"SuperCenter"
1981-06-02,"2121 HWY 16 SOUTH","Graham","TX",-98.60091,33.081863,"SuperCenter"
1981-06-02,"200 HIGHWAY 64 WEST","Alma","AR",-94.20897,35.48891,"Wal-MartStore"
1981-06-02,"2270 WEST MAIN STREET","Tupelo","MS",-88.75665,34.23615,"SuperCenter"
1981-06-02,"800 EAST MAIN STREET","Weatherford","OK",-98.71259,35.527593,"Wal-MartStore"
1981-06-30,"1645 EAST INDUSTRIAL","Shreveport","LA",-93.7133,32.457903,"SuperCenter"
1981-06-30,"1110 WEST GENTRY","Checotah","OK",-95.54393,35.443872,"Wal-MartStore"
1981-06-30,"1208 WEST HIGHWSY 28","Owensville","MO",-91.49522,38.33895,"Wal-MartStore"
1981-06-30,"2004 EAST MAIN","Cushing","OK",-96.75751,35.973286,"Wal-MartStore"
1981-07-04,"1283 BROAD ST","Sumter","SC",-80.35738,33.916418,"SuperCenter"
1981-07-04,"2035 WHISKEY ROAD","Aiken","SC",-81.70946,33.486049,"SuperCenter"
1981-07-04,"230 KELLEY STREET","Lake City","SC",-79.7542,33.859815,"Wal-MartStore"
1981-07-04,"2812 MAIN ST","Newberry","SC",-81.61641,34.282877,"SuperCenter"
1981-07-04,"1310 NORTH FRASER","Georgetown","SC",-79.32638,33.38934,"SuperCenter"
1981-07-04,"536 RADFORD BLVD","Dillon","SC",-79.36512,34.413907,"Wal-MartStore"
1981-07-04,"9880 DORCHESTER ROAD","Summerville","SC",-80.05911,32.879529,"SuperCenter"
1981-07-04,"441 N DUNCAN BYPASS/SUITE A","Union","SC",-81.60496,34.714045,"Wal-MartStore"
1981-07-04,"1023 SOUTH PENDELTON STREET","Easley","SC",-82.56459,34.789884,"Wal-MartStore"
1981-07-04,"2240 WEST DEKALB ST.","Camden","SC",-80.59142,34.278935,"SuperCenter"
1981-07-04,"6000 OGEECHEE ROAD","Savannah (S)","GA",-81.20259,31.986249,"SuperCenter"
1981-07-04,"165 WALTON DRIVE","Gaffney","SC",-81.69232,35.10425,"SuperCenter"
1981-07-04,"150 ALTAMA CONNECTOR","Brunswick","GA",-81.49832,31.260995,"SuperCenter"
1981-07-04,"1451 WOODRUFF ROAD","Greenville","SC",-82.34099,34.825592,"SuperCenter"
1981-07-04,"6134 WHITE HORSE ROAD","Greenville","SC",-82.44234,34.840717,"SuperCenter"
1981-07-04,"801 CHESTERFIELD HWY","Cheraw","SC",-79.92315,34.68862,"Wal-MartStore"
1981-07-04,"10820 N. KINGS HWY","Myrtle Beach","SC",-78.79097,33.765136,"SuperCenter"
1981-07-04,"651 HWY 28 BYPASS","Anderson","SC",-82.6455,34.478139,"SuperCenter"
1981-07-04,"300 CLINIC DRIVE","Hopinsville","KY",-87.47617,36.866845,"SuperCenter"
1981-07-04,"1880 NORTH MAIN ST","Shelbyville","TN",-86.45974,35.47066,"SuperCenter"
1981-07-04,"768 SOUTH JEFFERSON AVE","Cookeville","TN",-85.52054,36.1832,"SuperCenter"
1981-07-04,"2510 REDMOND CIRCLE","Rome","GA",-85.23825,34.281423,"SuperCenter"
1981-07-04,"7044 CHARLOTTE PIKE","Nashville","TN",-86.8559,36.151324,"SuperCenter"
1981-07-04,"517 WEST AVALON AVE","Muscle Shoals","AL",-87.62705,34.759947,"SuperCenter"
1981-07-04,"1011 U.S. HWY 72 EAST","Athens","AL",-87.02767,34.784028,"SuperCenter"
1981-07-04,"2800 SPRING AVN. S.W","Decatur","AL",-86.95732,34.539072,"SuperCenter"
1981-07-04,"1815 DECATUR PIKE","Athens","TN",-84.61975,35.441378,"SuperCenter"
1981-07-04,"725 CAMPBELLSVILLE BYPASS","Campbellsville","KY",-85.3549,37.372314,"SuperCenter"
1981-07-04,"2111 NORTH JACKSON STREET","Tullahoma","TN",-86.21484,35.357522,"SuperCenter"
1981-07-04,"915 NO. CHANCERY ST, SUITE 100","McMinnville","TN",-85.787,35.687286,"SuperCenter"
1981-07-04,"2545 E WALNUT AVE","Dalton","GA",-84.93994,34.780699,"SuperCenter"
1981-07-04,"626 OLIVE STREET SW","Cullman","AL",-86.82506,34.167893,"SuperCenter"
1981-07-04,"615 S CUMBERLAND ST","Lebanon","TN",-86.29271,36.240331,"SuperCenter"
1981-07-04,"1030 HUNTERS CROSSING DRIVE","Alcoa","TN",-83.97956,35.784708,"SuperCenter"
1981-07-04,"1601 W REELFOOT AVE","Union City","TN",-89.0727,36.426933,"SuperCenter"
1981-07-04,"1102 NO. GATEWAY AVE","Rockwood","TN",-84.70042,35.861763,"SuperCenter"
1981-07-04,"2650 LAKE ROAD","Dyersburg","TN",-89.38613,36.038042,"SuperCenter"
1981-07-04,"1075 COSBY HWY","Newport","TN",-83.20116,35.963276,"SuperCenter"
1981-07-04,"3755 E ANDREW JOHNSON HWY","Greeneville","TN",-82.81406,36.229928,"SuperCenter"
1981-07-04,"11697 U.S. HWY 431","Guntersville","AL",-86.30475,34.350835,"SuperCenter"
1981-07-04,"2000 OLD FORT PARKWAY","Murfreesboro","TN",-86.42425,35.896645,"SuperCenter"
1981-07-04,"2130 NO.LOCUST AVE","Lawrenceburg","TN",-87.37522,35.259613,"SuperCenter"
1981-07-04,"547 WEST CHURCH ST.","Lexington","TN",-88.40535,35.658409,"SuperCenter"
1981-07-04,"475 SO. DAVY CROCKETT PKWY","Morristown","TN",-83.27474,36.186008,"SuperCenter"
1981-07-04,"2542 NORTH MAIN STREET","Crossville","TN",-85.05926,35.929314,"SuperCenter"
1981-07-04,"5520 NOLENSVILLE PIKE","Nashville","TN",-86.72584,36.079259,"Wal-MartStore"
1981-07-04,"177 WASHINGTON DRIVE","Somerset","KY",-84.588,37.112274,"SuperCenter"
1981-07-04,"1001 OVER MOUNTAIN AVENUE","Elizabethton","TN",-82.18843,36.355251,"SuperCenter"
1981-07-04,"2001 GLENN BLDV SW","Fort Payne","AL",-85.76744,34.460537,"SuperCenter"
1981-07-04,"100 WALTON AVE","Danville","KY",-84.78862,37.644426,"SuperCenter"
1981-07-04,"2480 US HWY 41 NORTH","Henderson","KY",-87.56055,37.825094,"Wal-MartStore"
1981-07-04,"2232 GALLATIN PIKE NORTH","Nashville","TN",-86.70566,36.264069,"Wal-MartStore"
1981-07-04,"4495 KEITH ST N.W.","Cleveland","TN",-84.86489,35.219532,"SuperCenter"
1981-07-04,"2530 WEST JACKSON AVENUE","Oxford","MS",-89.50735,34.345016,"SuperCenter"
1981-07-04,"1501 HWY 14 EAST","Selma","AL",-86.97783,32.419846,"SuperCenter"
1981-07-04,"5031 FREDERICA STREET","Owensboro","KY",-87.17419,37.753347,"SuperCenter"
1981-07-04,"1859 BYPASS RD","Winchester","KY",-84.17023,37.98223,"SuperCenter"
1981-07-04,"1000 SO. STATE STREET","Clarksdale","MS",-90.59442,34.196126,"SuperCenter"
1981-07-04,"100 WAL-MART DRIVE","Elizabethtown","KY",-85.86403,37.704287,"SuperCenter"
1981-07-04,"4424 LEBANON PIKE","Hermitage","TN",-86.60111,36.180507,"SuperCenter"
1981-07-04,"2345 HAPPY VALLEY ROAD","Glasgow","KY",-85.91232,36.970776,"SuperCenter"
1981-07-04,"24833 JOHNT REIDPRKW","Scottsboro","AL",-86.08387,34.712327,"SuperCenter"
1981-07-04,"602 SHELIA STREET","West Helena5119","AR",-90.65869,34.546274,"SuperCenter"
1981-07-04,"1501 SKYLAND BLVD E","Tuscaloosa","AL",-87.52303,33.149246,"SuperCenter"
1981-07-04,"2302 HWY 82 WEST","Greenwood","MS",-90.17663,33.528734,"Wal-MartStore"
1981-07-04,"820 EASTERN BYPASS","Richmond","KY",-84.28433,37.745999,"SuperCenter"
1981-07-04,"301 LEONARDWOOD DRIVE","Frankfort","KY",-84.86935,38.201649,"SuperCenter"
1981-07-04,"1735 SOUTH PARK STREET","Carrollton","GA",-85.1062,33.588486,"SuperCenter"
1981-07-04,"1420 US 231 SOUTH","Troy","AL",-85.92314,31.852825,"SuperCenter"
1981-07-04,"2643 HWY 280 WEST","Alexander City","AL",-85.92669,32.903432,"SuperCenter"
1981-07-04,"109 DAVIS ROAD","Cedartown","GA",-85.25762,34.010162,"Wal-MartStore"
1981-07-04,"3795 E. JOHN ROWAN BLVD","Bardstown","KY",-85.46164,37.81109,"SuperCenter"
1981-07-04,"41301 U.S. HWY 280","Sylacauga","AL",-86.25105,33.185782,"SuperCenter"
1981-07-04,"969 US HWY 80 WEST","Demopolis","AL",-87.84521,32.495484,"SuperCenter"
1981-07-04,"3501 20TH AV","Valley","AL",-85.17623,32.777662,"SuperCenter"
1981-07-04,"600 BOLL WEEVIL CIRCLE","Enterprise","AL",-85.84117,31.32579,"SuperCenter"
1981-07-04,"2675 DECHERD BLVD","Winchester","TN",-86.14045,35.192829,"SuperCenter"
1981-07-04,"120 SAM WALTON DRIVE","Russellville","KY",-86.88171,36.860612,"SuperCenter"
1981-07-04,"1334 NO. ELLINGTON PARKWAY","Lewisburg","TN",-86.7792,35.461359,"SuperCenter"
1981-07-04,"190 HWY 641 NORTH","Camden","TN",-88.10137,36.050286,"Wal-MartStore"
1981-07-04,"US HWY 441 HWY 25E","Middlesboro","KY",-83.72186,36.617181,"SuperCenter"
1981-07-04,"1537 HWY 231 SOUTH","Ozark","AL",-85.62908,31.447119,"SuperCenter"
1981-07-04,"911 HWY 321 NORTH","Lenoir City","TN",-84.29301,35.815524,"SuperCenter"
1981-07-08,"601 BELT LINE ROAD","Collinsville","IL",-89.99407,38.679282,"Wal-MartStore"
1981-07-08,"1100 NO. HIGHWAY 96","Silsbee","TX",-94.18056,30.390569,"SuperCenter"
1981-07-21,"PO BOX 12 1003 WEST NEWTON","Versailles","MO",-92.84968,38.428609,"Wal-MartStore"
1981-07-21,"13795 SOUTH STATE HIGHWAY 51","Coweta","OK",-95.6377,35.94785,"Wal-MartStore"
1981-07-28,"1202 E BROADWAY","Cuero","TX",-97.28798,29.09649,"Wal-MartStore"
1981-08-04,"906 WEST MAIN STREET","Homer","LA",-93.03176,32.78288,"Wal-MartStore"
1981-08-04,"2720 EAST HWY 190","Copperas Cove","TX",-97.91666,31.131076,"SuperCenter"
1981-08-11,"2900 S. MEM PKWY(DRAKE AVE)","Huntsville","AL",-86.57316,34.72879,"Wal-MartStore"
1981-08-11,"2200 SPARKMAN DRIVE","Huntsville","AL",-86.61339,34.77624,"SuperCenter"
1981-08-11,"11610 MEMORIAL PKWY SOUTH","Huntsville","AL",-86.54293,34.603017,"SuperCenter"
1981-08-12,"1112 NASHVILLE PIKE","Gallatin","TN",-86.4548,36.388997,"SuperCenter"
1981-08-18,"2365 HIGHWAY 43 WEST","Winfield","AL",-87.78949,33.925454,"Wal-MartStore"
1981-08-18,"3220 IRVING COBB DRIVE","Paducah","KY",-88.59046,37.044233,"SuperCenter"
1981-08-18,"214 HAYNES STREET","Talladega","AL",-86.10908,33.415449,"SuperCenter"
1981-09-01,"23561 US HWY 59","Porter","TX",-95.25748,30.102209,"SuperCenter"
1981-09-01,"1717 SOUTH COLLEGE STREET","Auburn","AL",-85.47282,32.577135,"SuperCenter"
1981-09-01,"2171 SOUTH HIGHLAND AVE","Jackson","TN",-88.81959,35.60758,"SuperCenter"
1981-09-01,"1225 PARIS ROAD","Mayfield","KY",-88.63449,36.733761,"SuperCenter"
1981-09-15,"2200 BROOKMEAD DRIVE","Columbia","TN",-87.03565,35.619784,"SuperCenter"
1981-09-15,"201 NO. MATTES AVENUE","Vandalia","IL",-89.10978,38.961799,"SuperCenter"
1981-09-29,"735 HWY 377 EAST","Granbury","TX",-97.78894,32.424695,"SuperCenter"
1981-09-29,"209 ARIZONA AVENUE","Holton","KS",-95.7132,39.466971,"Wal-MartStore"
1981-09-29,"58485 BELLVIEW ROAD","Plaquemine","LA",-91.24853,30.270694,"Wal-MartStore"
1981-10-06,"809 NORTH 12TH STREET","Murray","KY",-88.28746,36.617443,"SuperCenter"
1981-10-13,"6140A UNIV DRIVE","Huntsville","AL",-86.68317,34.748066,"SuperCenter"
1981-10-13,"42417 HWY 195","Haleyville","AL",-87.6118,34.225425,"Wal-MartStore"
1981-10-20,"3413 WEST LOOP","El Campo","TX",-96.2774,29.197701,"SuperCenter"
1981-10-20,"2004 WEST MARLER LANE","Ozark","MO",-93.21541,37.021086,"SuperCenter"
1981-11-03,"HWY 16 & 66 & 48","Bristow","OK",-96.38183,35.843486,"Wal-MartStore"
1981-11-03,"2410 EAST EXPRESSWAY 83","Mission","TX",-98.34205,26.234417,"SuperCenter"
1981-11-03,"13675 HWY 43","Russellville","AL",-87.78077,34.519453,"SuperCenter"
1981-11-03,"570 ENON SPRINGS ROAD","Smyrna","TN",-86.52231,35.968513,"SuperCenter"
1981-11-03,"1724 W UNIVERSITY DRIVE","Edinburg","TX",-98.18011,26.344128,"SuperCenter"
1981-11-17,"3919 NO. MALL AVE","Fayetteville","AR",-94.11592,36.107078,"SuperCenter"
1981-11-17,"3200 SOUTH BROADWAY","Edmond","OK",-97.47909,35.623805,"Wal-MartStore"
1981-11-17,"1200 E. JACKSON AVE.","McAllen (S)","TX",-98.25042,26.172018,"SuperCenter"
1981-12-01,"4019 CENTRAL AVENUE","Hot Springs","AR",-93.08805,34.47056,"SuperCenter"
1981-12-01,"855 S CHEROKEE DRIVE","Marshall","MO",-93.18783,39.10518,"SuperCenter"
1981-12-01,"US HIGHWAY 11","Livingston","AL",-88.12485,32.558949,"Wal-MartStore"
1981-12-01,"100 NO. LHS DRIVE","Lumberton","TX",-94.20172,30.240473,"SuperCenter"
1981-12-01,"15445 HIGHWAY 24","Moulton","AL",-87.27802,34.496476,"SuperCenter"
1981-12-01,"2440 GILMER ROAD","Longview","TX",-94.80692,32.523779,"SuperCenter"
1981-12-01,"1400 REES STREET","Breaux Bridge","LA",-91.86169,30.301254,"Wal-MartStore"
1981-12-01,"1400 LOWE'S BLVD.","Killeen","TX",-97.76717,31.027003,"SuperCenter"
1981-12-01,"630 COLONIAL PROMENADE PKWY","Pelham","AL",-86.80871,33.232422,"SuperCenter"
1982-02-02,"633 HIGHWAY 82 WEST","Indianola","MS",-90.65824,33.45139,"SuperCenter"
1982-02-02,"1359 WEST 2ND STREET","Waldron","AR",-94.13624,34.907335,"Wal-MartStore"
1982-02-02,"405 NIFONG BLVD","Columbia","MO",-92.29003,38.926838,"Wal-MartStore"
1982-03-01,"2530 DAVID H MCLEOD BLVD","Florence","SC",-79.80977,34.195705,"Wal-MartStore"
1982-03-02,"1015 HWY 80","San Marcos","TX",-97.94668,29.876944,"SuperCenter"
1982-03-02,"2310 N MAIN","St. Martinville","LA",-91.8003,30.148473,"Wal-MartStore"
1982-03-02,"150 COMMERCE DRIVE","Fairfield","IL",-88.35735,38.374627,"SuperCenter"
1982-03-16,"1007 NORTH DOUGLAS","Malden","MO",-89.97423,36.569283,"Wal-MartStore"
1982-04-20,"1133 E GEN'L CAVAZOS BLVD","Kingsville","TX",-97.86808,27.496472,"SuperCenter"
1982-04-20,"4001 NORTH 23RD","McAllen (N)","TX",-98.23082,26.26273,"Wal-MartStore"
1982-05-04,"515 E LOOP 281","Longview","TX",-94.74353,32.557684,"SuperCenter"
1982-05-18,"1401 WEST HWY 100","Port Isabel","TX",-97.25024,26.080434,"SuperCenter"
1982-05-31,"2700 CENTRAL FREEWAY","Wichita Falls","TX",-98.51781,33.996515,"SuperCenter"
1982-06-29,"2200 BRIARCREST DRVE","Bryan","TX",-96.34056,30.655348,"SuperCenter"
1982-06-29,"106 S RED RIVER EXPRESSWAY","Burkburnett","TX",-98.58881,34.085289,"Wal-MartStore"
1982-06-29,"800 S US HWY 81/287","Decatur","TX",-97.55657,33.263039,"SuperCenter"
1982-07-13,"8585 MEMORIAL BLVD","Nederland","TX",-93.92694,29.921564,"SuperCenter"
1982-07-13,"3315 SOUTH CAMPBELL","Springfield","MO",-93.31297,37.168435,"SuperCenter"
1982-07-13,"1481 US HWY 17 NORTH","Mount Pleasant","SC",-79.85899,32.813518,"Wal-MartStore"
1982-08-03,"2223 SOUTH LOOP 256","Palestine","TX",-95.63325,31.779481,"SuperCenter"
1982-08-03,"660 EAST MADISON","Houston","MS",-88.9671,33.904246,"Wal-MartStore"
1982-08-03,"1501 K STREET","Fairbury","NE",-97.20374,40.151358,"Wal-MartStore"
1982-08-03,"1304 EAST MAIN STREET","Robinson","IL",-87.7495,39.004728,"Wal-MartStore"
1982-08-03,"1415 7TH STREET SOUTH","Clanton","AL",-86.64355,32.834501,"SuperCenter"
1982-08-03,"30 WALNUT STREET","Brent","AL",-87.21488,32.915182,"Wal-MartStore"
1982-08-03,"6235 WESTPORT AVE","Shreveport","LA",-93.8877,32.42067,"SuperCenter"
1982-08-17,"2204 SOUTH FIFTH ST","Leesville","LA",-93.22745,31.138723,"SuperCenter"
1982-08-17,"2003 EAST 1ST ST","Pratt","KS",-98.75394,37.642738,"SuperCenter"
1982-08-17,"496 SOUTH BIBB ST.","Eagle Pass","TX",-100.48058,28.716242,"SuperCenter"
1982-08-31,"2600 MIDLAND BLVD","Ft. Smith","AR",-94.39103,35.406185,"Wal-MartStore"
1982-08-31,"2401 HWY 35 NORTH","Rockport","TX",-97.04818,28.047744,"SuperCenter"
1982-08-31,"2201 NORTH SAINT MARY","Beeville","TX",-97.74806,28.426202,"Wal-MartStore"
1982-09-21,"1700 EAST FIRST STREET","Chandler","OK",-96.88961,35.702159,"Wal-MartStore"
1982-09-21,"12495 STATE RTE 143","Highland","IL",-89.67478,38.752017,"SuperCenter"
1982-09-21,"2517 FRANKLIN ST","Carlyle","IL",-89.36368,38.623384,"Wal-MartStore"
1982-09-21,"2200 HIGHWAY 36 SOUTH","Sealy","TX",-96.16474,29.776375,"Wal-MartStore"
1982-09-21,"2500 NORTH MAIN","Altus","OK",-99.31787,34.638773,"SuperCenter"
1982-10-05,"7401 INTERSTATE 30","Greenville","TX",-96.08977,33.082411,"SuperCenter"
1982-10-05,"103 19TH STREET","Hondo","TX",-99.12665,29.379516,"Wal-MartStore"
1982-10-05,"1801 ELIZABETHTOWN ROAD","Leitchfield","KY",-86.30731,37.479797,"SuperCenter"
1982-10-05,"3500 W ALTON GLOOR BLVD","Brownsville","TX",-97.51618,25.928274,"SuperCenter"
1982-10-05,"400 SOUTH BYPASS 35","Alvin","TX",-95.24475,29.41148,"SuperCenter"
1982-10-05,"3829 US HWY 77","Corpus Christi","TX",-97.59435,27.846568,"SuperCenter"
1982-10-05,"1821 SOUTH PADRE ISLAND DR","Corpus Christi","TX",-97.43465,27.752356,"SuperCenter"
1982-10-05,"150 NORTH BECKLEY","Lancaster","TX",-96.75892,32.590063,"SuperCenter"
1982-10-05,"1903 COBBS FORD RD","Prattville","AL",-86.42746,32.459435,"SuperCenter"
1982-10-05,"1025 BULLSBORO DR","Newnan","GA",-84.71206,33.400875,"SuperCenter"
1982-11-02,"2501 WEST WHEELER","Aransas Pass","TX",-97.15436,27.915764,"SuperCenter"
1982-11-02,"3415 US 14","Lake Charles","LA",-93.19632,30.129908,"SuperCenter"
1982-11-02,"1002 NORTH WELLS","Edna","TX",-96.65939,28.966755,"Wal-MartStore"
1982-11-02,"101 DETTRO DRIVE","Mattoon","IL",-88.37421,39.474889,"SuperCenter"
1982-11-16,"1025 GLENWOOD DRIVE","West Monroe","LA",-92.1599,32.526944,"SuperCenter"
1982-11-16,"2410 DODSON ST","Del Rio","TX",-100.88116,29.404267,"SuperCenter"
1982-11-16,"9550 MANSFIELD RD","Shreveport","LA",-93.8043,32.397255,"SuperCenter"
1982-11-16,"534 10TH STREET","Floresville","TX",-98.17929,29.150937,"Wal-MartStore"
1982-11-16,"1604 WEST MARKET ST.","Bolivar","TN",-88.98751,35.25543,"SuperCenter"
1982-11-16,"1515 SOUTH LOOP 288","Denton","TX",-97.06078,33.198442,"SuperCenter"
1982-11-16,"133 ARKANSAS BLVD","Texarkana","AR",-93.99236,33.428618,"SuperCenter"
1982-11-16,"9334 DAYTON PIKE","Soddy-Daisy","TN",-85.16227,35.269694,"SuperCenter"
1982-11-16,"1940 PAT THOMAS PKWY","Quincy","FL",-84.6147,30.573563,"SuperCenter"
1982-11-30,"4691 STATE HWY 121","The Colony","TX",-96.88957,33.081421,"SuperCenter"
1982-11-30,"2701 SOUTH IH-35","Round Rock","TX",-97.65549,30.514401,"SuperCenter"
1982-11-30,"US 36 & 151 SHETLAND DRIVE","Pittsfield","IL",-90.78642,39.606349,"Wal-MartStore"
1982-12-01,"2200 7th Ave SW","Cullman","AL",-86.847144,34.169426,"DistributionCenter"
1983-02-01,"4525 HWY 411","Madisonville","TN",-84.35738,35.506259,"SuperCenter"
1983-02-01,"3300 IOWA STREET","Lawrence","KS",-95.22513,38.932303,"Wal-MartStore"
1983-03-01,"1350 NORTH MAIN","Vidor","TX",-94.00797,30.142953,"Wal-MartStore"
1983-03-01,"10 CLINTON PLAZA HWY 54 WEST","Clinton","IL",-88.96776,40.145501,"Wal-MartStore"
1983-03-01,"5130 HINKLEVILLE ROAD","Paducah","KY",-88.65687,37.066543,"SuperCenter"
1983-03-01,"500 TAYLORSVILLE RD","Shelbyville","KY",-85.21658,38.211511,"SuperCenter"
1983-03-29,"10241 SOUTH PADRE ISLAND DRIVE","Corpus Christi","TX",-97.26792,27.633433,"Wal-MartStore"
1983-04-05,"US HWY 290/2374 E AUSTIN","Giddings","TX",-96.93171,30.182175,"Wal-MartStore"
1983-04-05,"2000 PARIS BYPASS","Paris","KY",-84.23646,38.212471,"Wal-MartStore"
